arm,subject,file_name,gesture,n,dist_to_gesture_median,robust_z
right arm,subject10,subject10_session01_filtered.npz,signal_right,410,0.1741938591003418,3.205193281173706
right arm,subject10,subject10_session02_filtered.npz,signal_right,410,0.0599764809012413,0.24037791788578033
right arm,subject10,subject10_session03_filtered.npz,signal_right,410,0.18821625411510468,3.5691819190979004
right arm,subject10,subject10_session04_filtered.npz,signal_right,410,0.09915780276060104,1.2574331760406494
right arm,subject10,subject10_session05_filtered.npz,signal_right,410,0.1088348776102066,1.5086272954940796
right arm,subject10,subject10_session06_filtered.npz,signal_right,410,0.1480138748884201,2.5256221294403076
right arm,subject10,subject10_session07_filtered.npz,signal_right,410,0.23457883298397064,4.772645950317383
right arm,subject10,subject10_session08_filtered.npz,signal_right,410,0.6666475534439087,15.988136291503906
right arm,subject11,subject11_session01_filtered.npz,signal_right,410,0.04344106465578079,-0.18884271383285522
right arm,subject11,subject11_session02_filtered.npz,signal_right,410,0.05283406376838684,0.05497751012444496
right arm,subject11,subject11_session03_filtered.npz,signal_right,410,0.07550396025180817,0.6434348821640015
right arm,subject11,subject11_session04_filtered.npz,signal_right,410,0.0874585434794426,0.9537478089332581
right arm,subject11,subject11_session05_filtered.npz,signal_right,410,0.09575724601745605,1.169162631034851
right arm,subject11,subject11_session06_filtered.npz,signal_right,410,0.04007929936051369,-0.2761062681674957
right arm,subject11,subject11_session07_filtered.npz,signal_right,410,0.0507160946726799,0.0
right arm,subject12,subject12_session01_filtered.npz,signal_right,410,0.072503462433815,0.5655489563941956
right arm,subject12,subject12_session02_filtered.npz,signal_right,410,0.06616291403770447,0.4009632170200348
right arm,subject12,subject12_session03_filtered.npz,signal_right,410,0.11224085837602615,1.5970386266708374
right arm,subject12,subject12_session04_filtered.npz,signal_right,410,0.20034226775169373,3.883944272994995
right arm,subject12,subject12_session05_filtered.npz,signal_right,410,0.09606985747814178,1.1772773265838623
right arm,subject12,subject12_session06_filtered.npz,signal_right,410,0.21716871857643127,4.3207197189331055
right arm,subject12,subject12_session07_filtered.npz,signal_right,410,0.12179917097091675,1.8451499938964844
right arm,Matthew,Matthew_session01_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.17736390233039856,4.3501434326171875
right arm,Matthew,Matthew_session02_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.11185010522603989,1.7653579711914062
right arm,Matthew,Matthew_session03_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.10353723913431168,1.437381625175476
right arm,Matthew,Matthew_session04_relabeled_first_gesture_dropped_filtered.npz,horn,411,0.06370207667350769,-0.13427749276161194
right arm,Matthew,Matthew_session05_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.13448432087898254,2.658369779586792
right arm,Matthew,Matthew_session06_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.0646805390715599,-0.09567317366600037
right arm,Matthew,Matthew_session07_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.07821954786777496,0.4384957551956177
right arm,Matthew,Matthew_session08_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.09138452261686325,0.9579075574874878
right arm,Matthew,Matthew_session09_filtered.npz,horn,410,0.06710546463727951,0.0
right arm,Matthew,Matthew_session10_filtered.npz,horn,410,0.07558465749025345,0.33453863859176636
right arm,Matthew,Matthew_session11_filtered.npz,horn,410,0.04351026937365532,-0.9309263825416565
right arm,Matthew,Matthew_session12_filtered.npz,horn,410,0.059532735496759415,-0.29877495765686035
right arm,Matthew,Matthew_session13_filtered.npz,horn,409,0.05775783583521843,-0.36880195140838623
right arm,Matthew,Matthew_session14_filtered.npz,horn,410,0.031342070549726486,-1.4110112190246582
right arm,Matthew,Matthew_session15_filtered.npz,horn,410,0.0579071119427681,-0.3629124164581299
right arm,Matthew,Matthew_session16_filtered.npz,horn,410,0.04340427368879318,-0.9351083040237427
right arm,Matthew,Matthew_session17_filtered.npz,horn,410,0.04124678298830986,-1.0202300548553467
right arm,Matthew,Matthew_session18_filtered.npz,horn,410,0.04423585534095764,-0.9022990465164185
right arm,Matthew,Matthew_session19_filtered.npz,horn,411,0.06833505630493164,0.04851238802075386
right arm,Matthew,Matthew_session20_filtered.npz,horn,410,0.04351013898849487,-0.9309315085411072
right arm,Matthew,Matthew_session21_filtered.npz,horn,410,0.0882980078458786,0.8361319899559021
right arm,Matthew,Matthew_session22_filtered.npz,horn,470,0.17123699188232422,4.108412265777588
right arm,subject02,subject02_session01_relabeled_first_gesture_dropped_filtered.npz,horn,409,0.11053631454706192,1.7135236263275146
right arm,subject02,subject02_session02_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.06904471665620804,0.07651137560606003
right arm,subject02,subject02_session03_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.0565238855779171,-0.417486310005188
right arm,subject02,subject02_session04_relabeled_first_gesture_dropped_filtered.npz,horn,409,0.05406845733523369,-0.5143629312515259
right arm,subject02,subject02_session05_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.047126684337854385,-0.7882440686225891
right arm,subject02,subject02_session06_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.04707843437790871,-0.7901477813720703
right arm,subject02,subject02_session07_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.04719269648194313,-0.7856396436691284
right arm,subject03,subject03_session01_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.051813844591379166,-0.6033165454864502
right arm,subject03,subject03_session02_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.057069532573223114,-0.3959583044052124
right arm,subject03,subject03_session03_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.058890942484140396,-0.32409629225730896
right arm,subject03,subject03_session04_relabeled_first_gesture_dropped_filtered.npz,horn,411,0.05140729993581772,-0.6193563938140869
right arm,subject03,subject03_session05_relabeled_first_gesture_dropped_filtered.npz,horn,411,0.05848993360996246,-0.33991771936416626
right arm,subject03,subject03_session06_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.0583500936627388,-0.3454349637031555
right arm,subject04,subject04_session01_relabeled_first_gesture_dropped_filtered.npz,horn,409,0.07072111964225769,0.14265228807926178
right arm,subject04,subject04_session02_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.1521667242050171,3.3560123443603516
right arm,subject04,subject04_session03_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.09127319604158401,0.9535152316093445
right arm,subject04,subject04_session04_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.07595659047365189,0.3492128849029541
right arm,subject04,subject04_session05_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.07804063707590103,0.43143701553344727
right arm,subject05,subject05_session01_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.07854407280683517,0.4512995779514313
right arm,subject05,subject05_session02_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.07864193618297577,0.4551607072353363
right arm,subject05,subject05_session03_relabeled_first_gesture_dropped_filtered.npz,horn,409,0.08398628979921341,0.6660171747207642
right arm,subject05,subject05_session04_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.07184964418411255,0.1871771663427353
right arm,subject06,subject06_session01_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.07160601019859314,0.1775648146867752
right arm,subject06,subject06_session02_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.07250978797674179,0.21322251856327057
right arm,subject06,subject06_session03_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.06846458464860916,0.053622808307409286
right arm,subject06,subject06_session04_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.06269409507513046,-0.17404645681381226
right arm,subject06,subject06_session05_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.05859595164656639,-0.33573487401008606
right arm,subject06,subject06_session06_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.05451098084449768,-0.49690356850624084
right arm,subject06,subject06_session07_relabeled_first_gesture_dropped_filtered.npz,horn,410,0.05983348935842514,-0.28690898418426514
right arm,subject06,subject06_session08_relabeled_first_gesture_dropped_filtered.npz,horn,409,0.06111785024404526,-0.23623572289943695
right arm,subject07,subject07_session01_filtered.npz,horn,410,0.1901022046804428,4.852721214294434
right arm,subject07,subject07_session02_filtered.npz,horn,410,0.19328777492046356,4.978405475616455
right arm,subject07,subject07_session03_filtered.npz,horn,410,0.2432936578989029,6.951340675354004
right arm,subject07,subject07_session04_filtered.npz,horn,410,0.2253563553094864,6.243641376495361
right arm,subject07,subject07_session05_filtered.npz,horn,410,0.16218902170658112,3.7514328956604004
right arm,subject07,subject07_session06_filtered.npz,horn,410,0.15775728225708008,3.576582670211792
right arm,subject07,subject07_session07_filtered.npz,horn,410,0.1841745227575302,4.618850231170654
right arm,subject07,subject07_session08_filtered.npz,horn,411,0.19104993343353271,4.890113353729248
right arm,subject08,subject08_session01_filtered.npz,horn,410,0.056540317833423615,-0.41683799028396606
right arm,subject08,subject08_session02_filtered.npz,horn,410,0.0552162230014801,-0.4690788984298706
right arm,subject08,subject08_session03_filtered.npz,horn,410,0.05761253461241722,-0.3745346665382385
right arm,subject08,subject08_session04_filtered.npz,horn,410,0.058676302433013916,-0.33256471157073975
right arm,subject08,subject08_session05_filtered.npz,horn,410,0.06131799891591072,-0.2283390462398529
right arm,subject08,subject08_session06_filtered.npz,horn,410,0.06172758340835571,-0.2121792733669281
right arm,subject08,subject08_session07_filtered.npz,horn,410,0.06416021287441254,-0.11620215326547623
right arm,subject09,subject09_session01_filtered.npz,horn,410,0.08027130365371704,0.5194458961486816
right arm,subject09,subject09_session02_filtered.npz,horn,410,0.03712248429656029,-1.182950496673584
right arm,subject09,subject09_session03_filtered.npz,horn,409,0.03626912459731102,-1.2166190147399902
right arm,subject09,subject09_session04_filtered.npz,horn,410,0.051068566739559174,-0.6327208280563354
right arm,subject09,subject09_session05_filtered.npz,horn,409,0.036518339067697525,-1.2067863941192627
right arm,subject09,subject09_session06_filtered.npz,horn,410,0.03646045923233032,-1.209070086479187
right arm,subject10,subject10_session01_filtered.npz,horn,410,0.12052532285451889,2.107630491256714
right arm,subject10,subject10_session02_filtered.npz,horn,410,0.07741200923919678,0.4066350758075714
right arm,subject10,subject10_session03_filtered.npz,horn,410,0.1576690375804901,3.573101043701172
right arm,subject10,subject10_session04_filtered.npz,horn,410,0.13793900609016418,2.794671058654785
right arm,subject10,subject10_session05_filtered.npz,horn,410,0.1172957643866539,1.9802113771438599
right arm,subject10,subject10_session06_filtered.npz,horn,410,0.10404649376869202,1.4574737548828125
right arm,subject10,subject10_session07_filtered.npz,horn,410,0.13831020891666412,2.809316635131836
right arm,subject10,subject10_session08_filtered.npz,horn,410,0.8695133328437805,31.658252716064453
right arm,subject11,subject11_session01_filtered.npz,horn,410,0.07681389898061752,0.3830372095108032
right arm,subject11,subject11_session02_filtered.npz,horn,410,0.09247948229312897,1.001108169555664
right arm,subject11,subject11_session03_filtered.npz,horn,410,0.09021369367837906,0.9117135405540466
right arm,subject11,subject11_session04_filtered.npz,horn,410,0.0840543657541275,0.668703019618988
right arm,subject11,subject11_session05_filtered.npz,horn,410,0.08420106023550034,0.674490749835968
right arm,subject11,subject11_session06_filtered.npz,horn,410,0.0489291250705719,-0.7171304821968079
right arm,subject11,subject11_session07_filtered.npz,horn,410,0.04950832575559616,-0.6942786574363708
right arm,subject12,subject12_session01_filtered.npz,horn,410,0.07524152100086212,0.32100048661231995
right arm,subject12,subject12_session02_filtered.npz,horn,411,0.06549103558063507,-0.06369578838348389
right arm,subject12,subject12_session03_filtered.npz,horn,410,0.046352434903383255,-0.818791389465332
right arm,subject12,subject12_session04_filtered.npz,horn,410,0.04190363362431526,-0.9943146705627441
right arm,subject12,subject12_session05_filtered.npz,horn,410,0.03969587758183479,-1.081419587135315
right arm,subject12,subject12_session06_filtered.npz,horn,410,0.04386207461357117,-0.9170461893081665
right arm,subject12,subject12_session07_filtered.npz,horn,410,0.04824398458003998,-0.7441620826721191
left arm,Matthew,Matthew_session01_filtered.npz,neutral,410,0.12193833291530609,0.909557044506073
left arm,Matthew,Matthew_session02_filtered.npz,neutral,410,0.07296281307935715,-0.5101747512817383
left arm,Matthew,Matthew_session03_filtered.npz,neutral,410,0.09109636396169662,0.015491518191993237
left arm,Matthew,Matthew_session04_filtered.npz,neutral,410,0.04885425418615341,-1.2090481519699097
left arm,Matthew,Matthew_session05_filtered.npz,neutral,410,0.05167084559798241,-1.1273990869522095
left arm,Matthew,Matthew_session06_filtered.npz,neutral,410,0.04909147694706917,-1.2021713256835938
left arm,Matthew,Matthew_session07_filtered.npz,neutral,410,0.04916244372725487,-1.200114130973816
left arm,Matthew,Matthew_session08_filtered.npz,neutral,410,0.051875460892915726,-1.1214675903320312
left arm,Matthew,Matthew_session09_filtered.npz,neutral,410,0.07671571522951126,-0.4013833701610565
left arm,Matthew,Matthew_session10_filtered.npz,neutral,410,0.06729451566934586,-0.674490749835968
left arm,subject08,subject08_session01_filtered.npz,neutral,410,0.17819525301456451,2.5403664112091064
left arm,subject08,subject08_session02_filtered.npz,neutral,410,0.09854220598936081,0.2313360571861267
left arm,subject08,subject08_session03_filtered.npz,neutral,410,0.09360357373952866,0.08817201852798462
left arm,subject08,subject08_session04_filtered.npz,neutral,410,0.09007423371076584,-0.014138607308268547
left arm,subject08,subject08_session05_filtered.npz,neutral,410,0.09056196361780167,0.0
left arm,subject08,subject08_session06_filtered.npz,neutral,410,0.08958945423364639,-0.028191685676574707
left arm,subject08,subject08_session07_filtered.npz,neutral,410,0.09176817536354065,0.03496639057993889
left arm,subject12,subject12_session01_filtered.npz,neutral,410,0.15816985070705414,1.9598580598831177
left arm,subject12,subject12_session02_filtered.npz,neutral,410,0.5487743020057678,13.28293514251709
left arm,subject12,subject12_session04_filtered.npz,neutral,410,0.07427124679088593,-0.47224509716033936
left arm,subject12,subject12_session05_filtered.npz,neutral,410,0.10709502547979355,0.479270339012146
left arm,subject12,subject12_session06_filtered.npz,neutral,410,0.2658229172229767,5.080570220947266
left arm,subject12,subject12_session07_filtered.npz,neutral,410,0.14620304107666016,1.6129570007324219
left arm,Matthew,Matthew_session01_filtered.npz,left_turn,410,0.1408570259809494,0.8310415148735046
left arm,Matthew,Matthew_session02_filtered.npz,left_turn,410,0.10008016973733902,0.0
left arm,Matthew,Matthew_session03_filtered.npz,left_turn,410,0.10592611134052277,0.1191416084766388
left arm,Matthew,Matthew_session04_filtered.npz,left_turn,410,0.04843055456876755,-1.0526307821273804
left arm,Matthew,Matthew_session05_filtered.npz,left_turn,410,0.04939192160964012,-1.0330379009246826
left arm,Matthew,Matthew_session06_filtered.npz,left_turn,410,0.049776069819927216,-1.0252089500427246
left arm,Matthew,Matthew_session07_filtered.npz,left_turn,410,0.050353869795799255,-1.0134332180023193
left arm,Matthew,Matthew_session08_filtered.npz,left_turn,410,0.06227085739374161,-0.7705623507499695
left arm,Matthew,Matthew_session09_filtered.npz,left_turn,410,0.06796986609697342,-0.6544152498245239
left arm,Matthew,Matthew_session10_filtered.npz,left_turn,410,0.06007711589336395,-0.815271258354187
left arm,subject08,subject08_session01_filtered.npz,left_turn,410,0.181800976395607,1.6654884815216064
left arm,subject08,subject08_session02_filtered.npz,left_turn,410,0.12851247191429138,0.5794567465782166
left arm,subject08,subject08_session03_filtered.npz,left_turn,410,0.1293325573205948,0.5961702466011047
left arm,subject08,subject08_session04_filtered.npz,left_turn,410,0.12476688623428345,0.5031208395957947
left arm,subject08,subject08_session05_filtered.npz,left_turn,410,0.12519924342632294,0.511932373046875
left arm,subject08,subject08_session06_filtered.npz,left_turn,410,0.12418016046285629,0.4911632537841797
left arm,subject08,subject08_session07_filtered.npz,left_turn,410,0.13317552208900452,0.674490749835968
left arm,subject12,subject12_session01_filtered.npz,left_turn,410,0.09538739174604416,-0.09563987702131271
left arm,subject12,subject12_session02_filtered.npz,left_turn,410,0.6116199493408203,10.42529582977295
left arm,subject12,subject12_session04_filtered.npz,left_turn,410,0.050275977700948715,-1.015020728111267
left arm,subject12,subject12_session05_filtered.npz,left_turn,410,0.08327259868383408,-0.3425420820713043
left arm,subject12,subject12_session06_filtered.npz,left_turn,410,0.25183358788490295,3.092769145965576
left arm,subject12,subject12_session07_filtered.npz,left_turn,410,0.08107541501522064,-0.38732120394706726
left arm,Matthew,Matthew_session01_filtered.npz,right_turn,410,0.2021622657775879,7.0020365715026855
left arm,Matthew,Matthew_session02_filtered.npz,right_turn,409,0.17296774685382843,4.457151412963867
left arm,Matthew,Matthew_session03_filtered.npz,right_turn,410,0.17909018695354462,4.990844249725342
left arm,Matthew,Matthew_session04_filtered.npz,right_turn,410,0.13998791575431824,1.582301139831543
left arm,Matthew,Matthew_session05_filtered.npz,right_turn,410,0.13398811221122742,1.0592985153198242
left arm,Matthew,Matthew_session06_filtered.npz,right_turn,410,0.11962158977985382,-0.19303062558174133
left arm,Matthew,Matthew_session07_filtered.npz,right_turn,411,0.1091306209564209,-1.1075279712677002
left arm,Matthew,Matthew_session08_filtered.npz,right_turn,410,0.10419109463691711,-1.5381062030792236
left arm,Matthew,Matthew_session09_filtered.npz,right_turn,409,0.12007039040327072,-0.15390868484973907
left arm,Matthew,Matthew_session10_filtered.npz,right_turn,410,0.11693006008863449,-0.42765113711357117
left arm,subject08,subject08_session01_filtered.npz,right_turn,410,0.16897068917751312,4.108728408813477
left arm,subject08,subject08_session02_filtered.npz,right_turn,410,0.11778564751148224,-0.35306963324546814
left arm,subject08,subject08_session03_filtered.npz,right_turn,410,0.11409835517406464,-0.674490749835968
left arm,subject08,subject08_session04_filtered.npz,right_turn,410,0.1178763210773468,-0.3451656103134155
left arm,subject08,subject08_session05_filtered.npz,right_turn,410,0.12183600664138794,0.0
left arm,subject08,subject08_session06_filtered.npz,right_turn,410,0.1176413744688034,-0.3656459152698517
left arm,subject08,subject08_session07_filtered.npz,right_turn,410,0.1194966658949852,-0.20392023026943207
left arm,subject12,subject12_session01_filtered.npz,right_turn,410,0.12923891842365265,0.6453114748001099
left arm,subject12,subject12_session02_filtered.npz,right_turn,410,0.5132118463516235,34.116214752197266
left arm,subject12,subject12_session04_filtered.npz,right_turn,410,0.07810273766517639,-3.812227249145508
left arm,subject12,subject12_session05_filtered.npz,right_turn,410,0.12263388186693192,0.06955074518918991
left arm,subject12,subject12_session06_filtered.npz,right_turn,410,0.24544475972652435,10.774970054626465
left arm,subject12,subject12_session07_filtered.npz,right_turn,410,0.12296143174171448,0.09810325503349304
left arm,Matthew,Matthew_session01_filtered.npz,signal_left,410,0.15257364511489868,0.9501816034317017
left arm,Matthew,Matthew_session02_filtered.npz,signal_left,410,0.10298652946949005,-0.060554537922143936
left arm,Matthew,Matthew_session03_filtered.npz,signal_left,410,0.09323764592409134,-0.2592664062976837
left arm,Matthew,Matthew_session04_filtered.npz,signal_left,410,0.07275558263063431,-0.6767531037330627
left arm,Matthew,Matthew_session05_filtered.npz,signal_left,410,0.06371378898620605,-0.8610523343086243
left arm,Matthew,Matthew_session06_filtered.npz,signal_left,410,0.0682065337896347,-0.7694765329360962
left arm,Matthew,Matthew_session07_filtered.npz,signal_left,410,0.07270166277885437,-0.6778521537780762
left arm,Matthew,Matthew_session08_filtered.npz,signal_left,410,0.07355193793773651,-0.6605209708213806
left arm,Matthew,Matthew_session09_filtered.npz,signal_left,410,0.08057976514101028,-0.5172724723815918
left arm,Matthew,Matthew_session10_filtered.npz,signal_left,410,0.0775042399764061,-0.5799610614776611
left arm,subject08,subject08_session01_filtered.npz,signal_left,410,0.1847299337387085,1.6056244373321533
left arm,subject08,subject08_session02_filtered.npz,signal_left,410,0.1379489153623581,0.6520851254463196
left arm,subject08,subject08_session03_filtered.npz,signal_left,410,0.13667869567871094,0.6261942386627197
left arm,subject08,subject08_session04_filtered.npz,signal_left,410,0.13904814422130585,0.674490749835968
left arm,subject08,subject08_session05_filtered.npz,signal_left,410,0.13943932950496674,0.6824643015861511
left arm,subject08,subject08_session06_filtered.npz,signal_left,410,0.13933591544628143,0.6803564429283142
left arm,subject08,subject08_session07_filtered.npz,signal_left,409,0.13984979689121246,0.6908308863639832
left arm,subject12,subject12_session01_filtered.npz,signal_left,410,0.10595735907554626,0.0
left arm,subject12,subject12_session02_filtered.npz,signal_left,410,0.6945298910140991,11.996896743774414
left arm,subject12,subject12_session04_filtered.npz,signal_left,410,0.08047366142272949,-0.5194352269172668
left arm,subject12,subject12_session05_filtered.npz,signal_left,410,0.10094203799962997,-0.10222748667001724
left arm,subject12,subject12_session06_filtered.npz,signal_left,410,0.21845677495002747,2.2930800914764404
left arm,subject12,subject12_session07_filtered.npz,signal_left,410,0.1294158548116684,0.4781554341316223
left arm,Matthew,Matthew_session01_filtered.npz,signal_right,409,0.1533169001340866,0.9560322165489197
left arm,Matthew,Matthew_session02_filtered.npz,signal_right,410,0.1507289856672287,0.913519024848938
left arm,Matthew,Matthew_session03_filtered.npz,signal_right,410,0.14838872849941254,0.8750742673873901
left arm,Matthew,Matthew_session04_filtered.npz,signal_right,410,0.05406168848276138,-0.674490749835968
left arm,Matthew,Matthew_session05_filtered.npz,signal_right,410,0.056668344885110855,-0.6316697001457214
left arm,Matthew,Matthew_session06_filtered.npz,signal_right,410,0.05277019739151001,-0.695706844329834
left arm,Matthew,Matthew_session07_filtered.npz,signal_right,410,0.0516669861972332,-0.7138299345970154
left arm,Matthew,Matthew_session08_filtered.npz,signal_right,410,0.0529642328619957,-0.6925193071365356
left arm,Matthew,Matthew_session09_filtered.npz,signal_right,410,0.07503046840429306,-0.33002445101737976
left arm,Matthew,Matthew_session10_filtered.npz,signal_right,410,0.0642509013414383,-0.5071066617965698
left arm,subject08,subject08_session01_filtered.npz,signal_right,410,0.16048996150493622,1.0738682746887207
left arm,subject08,subject08_session02_filtered.npz,signal_right,410,0.09730424731969833,0.03587985411286354
left arm,subject08,subject08_session03_filtered.npz,signal_right,410,0.09530670195817947,0.0030650158878415823
left arm,subject08,subject08_session04_filtered.npz,signal_right,410,0.09407565742731094,-0.017158066853880882
left arm,subject08,subject08_session05_filtered.npz,signal_right,410,0.09414087980985641,-0.016086621209979057
left arm,subject08,subject08_session06_filtered.npz,signal_right,410,0.09326684474945068,-0.030444903299212456
left arm,subject08,subject08_session07_filtered.npz,signal_right,410,0.09255264699459076,-0.04217744246125221
left arm,subject12,subject12_session01_filtered.npz,signal_right,410,0.14450238645076752,0.8112310767173767
left arm,subject12,subject12_session02_filtered.npz,signal_right,410,0.5475220084190369,7.431868076324463
left arm,subject12,subject12_session04_filtered.npz,signal_right,410,0.09512012451887131,0.0
left arm,subject12,subject12_session05_filtered.npz,signal_right,410,0.13306179642677307,0.6232898831367493
left arm,subject12,subject12_session06_filtered.npz,signal_right,410,0.2726137638092041,2.9157910346984863
left arm,subject12,subject12_session07_filtered.npz,signal_right,410,0.13995984196662903,0.73660808801651
left arm,Matthew,Matthew_session01_filtered.npz,horn,412,0.26899847388267517,1.6960753202438354
left arm,Matthew,Matthew_session02_filtered.npz,horn,410,0.2695358395576477,1.705199122428894
left arm,Matthew,Matthew_session03_filtered.npz,horn,409,0.25821760296821594,1.5130298137664795
left arm,Matthew,Matthew_session04_filtered.npz,horn,410,0.1793047934770584,0.17319053411483765
left arm,Matthew,Matthew_session05_filtered.npz,horn,410,0.15672102570533752,-0.21025316417217255
left arm,Matthew,Matthew_session06_filtered.npz,horn,410,0.20882998406887054,0.674490749835968
left arm,Matthew,Matthew_session07_filtered.npz,horn,410,0.20002102851867676,0.5249258875846863
left arm,Matthew,Matthew_session08_filtered.npz,horn,410,0.21503642201423645,0.7798681855201721
left arm,Matthew,Matthew_session09_filtered.npz,horn,411,0.19206847250461578,0.38990160822868347
left arm,Matthew,Matthew_session10_filtered.npz,horn,409,0.21814727783203125,0.8326866030693054
left arm,subject08,subject08_session01_filtered.npz,horn,410,0.16910435259342194,0.0
left arm,subject08,subject08_session02_filtered.npz,horn,410,0.1313328891992569,-0.6413114666938782
left arm,subject08,subject08_session03_filtered.npz,horn,410,0.13113772869110107,-0.6446250677108765
left arm,subject08,subject08_session04_filtered.npz,horn,409,0.13443565368652344,-0.5886304974555969
left arm,subject08,subject08_session05_filtered.npz,horn,410,0.13409766554832458,-0.594369113445282
left arm,subject08,subject08_session06_filtered.npz,horn,410,0.13063563406467438,-0.6531500220298767
left arm,subject08,subject08_session07_filtered.npz,horn,410,0.13137191534042358,-0.6406488418579102
left arm,subject12,subject12_session01_filtered.npz,horn,410,0.0984506756067276,-1.1996097564697266
left arm,subject12,subject12_session02_filtered.npz,horn,410,0.6202939748764038,7.6606268882751465
left arm,subject12,subject12_session04_filtered.npz,horn,410,0.07032942771911621,-1.6770727634429932
left arm,subject12,subject12_session05_filtered.npz,horn,410,0.09831885248422623,-1.2018479108810425
left arm,subject12,subject12_session06_filtered.npz,horn,410,0.2146647721529007,0.7735580801963806
left arm,subject12,subject12_session07_filtered.npz,horn,410,0.10941814631223679,-1.0133960247039795
